Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
2019-07-24,CADILAHC,EQ,235.75,234.2,236.5,227.0,230.35,229.55,231.11,882090,20385855705000.0,16196,277530,0.3146
2019-07-25,CADILAHC,EQ,229.55,227.4,235.2,226.5,231.0,230.2,231.76,1460683,33853457035000.004,19734,389883,0.2669
2019-07-26,CADILAHC,EQ,230.2,231.0,234.9,228.15,234.5,234.15,232.24,608190,14124396919999.998,10920,116675,0.1918
2019-07-29,CADILAHC,EQ,234.15,238.0,238.3,225.8,226.6,227.3,230.15,2057154,47345227695000.0,23811,448265,0.21789999999999998
2019-07-30,CADILAHC,EQ,227.3,228.5,231.85,219.0,219.6,220.05,224.87,1289608,28999332780000.0,28626,336548,0.261
2019-07-31,CADILAHC,EQ,220.05,218.6,229.0,216.3,228.5,227.8,223.31,1023859,22864231375000.0,15932,248597,0.24280000000000002
2019-08-01,CADILAHC,EQ,227.8,227.9,229.15,222.0,228.25,226.3,224.69,1508064,33884067205000.0,18333,647395,0.4293
2019-08-02,CADILAHC,EQ,226.3,225.25,230.3,220.15,225.9,225.3,224.35,1968062,44153882200000.0,25675,1040739,0.5288
2019-08-05,CADILAHC,EQ,225.3,223.7,226.9,218.85,223.45,223.6,223.04,954589,21290711480000.0,15906,243291,0.2549
2019-08-06,CADILAHC,EQ,223.6,223.45,227.45,221.55,225.5,226.25,225.59,1429265,32242596125000.0,21562,443437,0.3103
2019-08-07,CADILAHC,EQ,226.25,226.0,233.4,218.1,226.6,227.6,225.67,3802009,85799145005000.0,41228,1061612,0.2792
2019-08-08,CADILAHC,EQ,227.6,229.0,236.0,226.5,234.0,234.7,230.98,1979751,45729224080000.0,23022,556846,0.2813
2019-08-09,CADILAHC,EQ,234.7,236.0,236.1,223.15,232.3,230.35,231.62,2841321,65811105620000.01,22242,789841,0.278
2019-08-13,CADILAHC,EQ,230.35,233.7,233.7,218.1,219.6,219.7,223.65,2444453,54669444225000.0,41695,1046605,0.4282
2019-08-14,CADILAHC,EQ,219.7,222.45,222.45,213.55,218.1,218.0,216.05,2059514,44496475960000.0,35080,932507,0.45280000000000004
2019-08-16,CADILAHC,EQ,218.0,218.0,219.0,214.75,216.95,217.75,217.07,1616550,35091078005000.0,27097,746542,0.4618
2019-08-19,CADILAHC,EQ,217.75,218.95,219.4,216.75,219.1,218.75,218.41,975033,21295270385000.0,10679,468457,0.4805
2019-08-20,CADILAHC,EQ,218.75,219.85,220.0,214.4,219.2,219.35,218.25,2018235,44048365800000.0,12332,1068961,0.5297
2019-08-21,CADILAHC,EQ,219.35,218.05,220.3,211.1,212.1,214.15,216.62,1043656,22607643440000.0,10835,350838,0.3362
2019-08-22,CADILAHC,EQ,214.15,210.0,217.3,206.5,212.65,213.85,212.14,2368701,50248653235000.0,35162,818948,0.3457
2019-08-23,CADILAHC,EQ,213.85,212.1,222.15,209.4,220.4,220.4,214.87,1607869,34547808505000.0,13060,424848,0.26420000000000005
2019-08-26,CADILAHC,EQ,220.4,222.0,223.65,214.8,220.0,219.45,218.51,1650360,36062745795000.0,16236,744188,0.4509
2019-08-27,CADILAHC,EQ,219.45,218.0,220.75,216.1,218.0,218.15,218.2,2015139,43971102210000.0,26490,991243,0.4919
2019-08-28,CADILAHC,EQ,218.15,218.0,224.7,216.55,221.65,223.25,219.51,2576820,56564209490000.0,20608,1509455,0.5858
2019-08-29,CADILAHC,EQ,223.25,221.9,222.55,216.95,219.7,219.8,220.31,1306042,28773031130000.0,12418,589765,0.4516
2019-08-30,CADILAHC,EQ,219.8,220.8,226.4,219.0,225.8,225.25,224.1,1195227,26785575270000.0,13450,387567,0.3243
2019-09-03,CADILAHC,EQ,225.25,224.8,230.85,223.05,229.2,228.95,228.05,2155289,49151442620000.0,33492,794617,0.36869999999999997
2019-09-04,CADILAHC,EQ,228.95,229.2,231.15,223.2,230.5,230.25,227.34,1614066,36693794265000.0,15253,544227,0.3372
2019-09-05,CADILAHC,EQ,230.25,232.0,237.7,231.05,236.0,236.05,234.85,1730107,40630850860000.0,19904,474772,0.27440000000000003
2019-09-06,CADILAHC,EQ,236.05,236.0,240.8,233.1,238.65,238.8,238.33,1675968,39943570100000.0,15904,610011,0.364
2019-09-09,CADILAHC,EQ,238.8,235.65,240.25,234.55,236.45,236.3,237.59,1760792,41833977230000.0,16772,968721,0.5502
2019-09-11,CADILAHC,EQ,236.3,236.75,242.5,236.75,239.0,239.6,240.28,1464866,35197256525000.0,29481,703040,0.47990000000000005
2019-09-12,CADILAHC,EQ,239.6,241.5,243.8,236.9,239.4,239.35,238.95,1996765,47712963690000.0,14392,1142133,0.5720000000000001
2019-09-13,CADILAHC,EQ,239.35,240.0,242.75,235.65,241.2,241.9,240.2,1048816,25192100005000.0,12178,352010,0.3356
2019-09-16,CADILAHC,EQ,241.9,240.1,248.0,239.55,241.7,242.3,243.56,1348642,32847252770000.0,15491,289664,0.21480000000000002
2019-09-17,CADILAHC,EQ,242.3,242.0,243.35,237.1,238.5,238.95,240.19,1302061,31274399430000.0,9930,605870,0.46530000000000005
2019-09-18,CADILAHC,EQ,238.95,240.0,242.3,236.05,241.2,241.25,240.05,842491,20224108210000.0,12918,264208,0.3136
2019-09-19,CADILAHC,EQ,241.25,242.0,242.45,234.7,238.95,238.05,238.09,867107,20645291140000.0,9114,234363,0.27030000000000004
2019-09-20,CADILAHC,EQ,238.05,238.0,249.55,234.65,244.5,247.45,243.95,1626395,39675963460000.0,24184,641137,0.39420000000000005
2019-09-23,CADILAHC,EQ,247.45,250.0,253.75,242.2,244.15,247.6,247.48,1213827,30039286545000.0,18430,280872,0.23140000000000002
