Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
2019-12-16,CESC,EQ,734.0,737.4,738.75,725.1,731.5,729.4,730.76,202000,14761281980000.002,7819,70100,0.34700000000000003
2019-12-17,CESC,EQ,729.4,729.1,746.2,727.1,742.0,743.3,738.56,217396,16056027775000.0,5588,41626,0.1915
2019-12-18,CESC,EQ,743.3,743.7,748.0,733.35,738.0,737.05,739.63,194321,14372584035000.0,4975,37514,0.1931
2019-12-19,CESC,EQ,737.05,737.05,742.3,730.6,737.6,738.15,737.17,121272,8939864360000.0,3949,16917,0.13949999999999999
2019-12-20,CESC,EQ,738.15,738.0,746.5,735.1,744.2,741.9,742.97,161949,12032403800000.0,8363,63373,0.39130000000000004
2019-12-23,CESC,EQ,741.9,748.0,748.0,738.0,741.4,740.3,742.14,171499,12727682025000.0,4669,32794,0.1912
2019-12-24,CESC,EQ,740.3,742.3,745.0,737.8,742.7,742.25,741.58,141861,10520139890000.0,7068,51483,0.3629
2019-12-26,CESC,EQ,742.25,741.6,747.25,728.05,731.8,731.15,738.34,214217,15816539485000.0,5691,33882,0.1582
2019-12-27,CESC,EQ,731.15,732.85,749.65,732.85,749.0,747.95,744.9,245707,18302675190000.0,8867,54438,0.22160000000000002
2019-12-30,CESC,EQ,747.95,750.0,755.7,742.0,746.0,747.4,749.13,189499,14195900135000.0,4894,38748,0.2045
2019-12-31,CESC,EQ,747.4,745.0,748.05,735.05,738.6,736.8,739.68,259700,19209492045000.0,6737,107711,0.4148
2020-01-01,CESC,EQ,736.8,741.1,749.45,738.1,747.0,746.8,742.79,240137,17837045640000.0,4537,86271,0.3593
2020-01-02,CESC,EQ,746.8,750.0,760.3,746.4,753.0,754.95,752.85,755454,56874101965000.0,19268,106716,0.1413
2020-01-03,CESC,EQ,754.95,753.0,755.25,738.85,741.35,742.15,746.6,201435,15039224885000.0,11857,26876,0.1334
2020-01-06,CESC,EQ,742.15,740.0,740.85,721.5,727.0,728.35,727.91,245158,17845200305000.0,6350,51180,0.20879999999999999
2020-01-07,CESC,EQ,728.35,734.95,739.45,722.1,725.3,726.5,727.02,298520,21703071660000.0,10940,28116,0.0942
2020-01-08,CESC,EQ,726.5,711.95,730.15,709.95,721.0,720.85,722.83,195412,14125011410000.0,6679,32978,0.1688
2020-01-09,CESC,EQ,720.85,724.8,746.8,724.8,739.1,738.2,739.08,323206,23887573755000.0,11343,105867,0.3276
2020-01-10,CESC,EQ,738.2,738.0,750.0,735.0,737.6,738.15,741.64,223909,16605878935000.0,8996,64991,0.2903
2020-01-13,CESC,EQ,738.15,742.75,746.5,731.85,738.5,739.1,739.33,340689,25188216180000.0,7150,43969,0.1291
2020-01-14,CESC,EQ,739.1,739.1,742.8,731.4,735.7,736.55,737.2,367558,27096519795000.0,16254,88305,0.2402
2020-01-15,CESC,EQ,736.55,734.6,751.8,731.6,750.95,750.25,745.61,305643,22789124355000.0,6874,91385,0.299
